npc_id,npc_name,region,sub_location,area,role,archetype,file
06_geothermal_abyss.01_the_molten_forge.06.03,"Eryk Chromabell, Broker of Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Navigator,mystic,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/03_eryk_chromabell_broker_of_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.04,"Maven Brightlock, Cartographer of Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Archivist,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/04_maven_brightlock_cartographer_of_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.05,"Korra Chromabell, Responder of Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Cartographer,pilot,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/05_korra_chromabell_responder_of_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.06,"Varren Echohand, Specialist of Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Tamer,medic,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/06_varren_echohand_specialist_of_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.07,"Asha Gravesong, Tamer at Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Broker,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/07_asha_gravesong_tamer_at_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.08,"Mirek Riftwalker, Sentinel at Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Tamer,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/08_mirek_riftwalker_sentinel_at_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.09,"Rook Spirebound, Guide near Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Oracle,tamer,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/09_rook_spirebound_guide_near_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.10,"Quill Emberkin, Responder at Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Smith,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/10_quill_emberkin_responder_at_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.11,"Thorne Voidrill, Broker under Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Marshal,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/11_thorne_voidrill_broker_under_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.12,"Vela Brightlock, Broker at Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Runner,sentinel,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/12_vela_brightlock_broker_at_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.13,"Ossa Ashvein, Guide near Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Diver,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/13_ossa_ashvein_guide_near_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.14,"Maelis Gravesong, Broker at Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Oracle,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/14_maelis_gravesong_broker_at_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.15,"Isolde Deepwell, Runner from Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Navigator,mystic,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/15_isolde_deepwell_runner_from_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.16,"Talia Latchward, Cartographer near Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Cartographer,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/16_talia_latchward_cartographer_near_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.17,"Selka Runeclasp, Watcher near Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Ranger,tamer,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/17_selka_runeclasp_watcher_near_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.18,"Auren Chromabell, Oracle from Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Marshal,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/18_auren_chromabell_oracle_from_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.19,"Ren Glassroot, Ranger from Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Smith,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/19_ren_glassroot_ranger_from_foundry.glb
06_geothermal_abyss.01_the_molten_forge.06.20,"Makoa Glassroot, Keeper near Foundry",06 Geothermal Abyss,01 The Molten Forge,Foundry Vault,Fixer,mystic,sub_locations/06_geothermal_abyss/01_the_molten_forge/06_foundry_vault/20_makoa_glassroot_keeper_near_foundry.glb
06_geothermal_abyss.01_the_molten_forge.07.01,"Nix Gantryn, Medic of Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Mechanist,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/01_nix_gantryn_medic_of_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.02,"Eryk Brightlock, Broker of Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Pilgrim,medic,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/02_eryk_brightlock_broker_of_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.03,"Quill Emberkin, Watcher near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Courier,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/03_quill_emberkin_watcher_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.04,"Sable Voidrill, Pilgrim of Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Oracle,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/04_sable_voidrill_pilgrim_of_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.05,"Edda Gearmantle, Cartographer at Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Watcher,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/05_edda_gearmantle_cartographer_at_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.06,"Noor Echohand, Specialist at Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Herald,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/06_noor_echohand_specialist_at_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.07,"Pax Starfall, Tactician at Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Watcher,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/07_pax_starfall_tactician_at_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.08,"Maven Glassroot, Sentinel of Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Guide,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/08_maven_glassroot_sentinel_of_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.09,"Vale Wayfare, Smith near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Courier,sentinel,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/09_vale_wayfare_smith_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.10,"Mirek Dubwater, Fixer near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Ranger,mystic,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/10_mirek_dubwater_fixer_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.11,"Maven Cinderholt, Specialist from Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Cartographer,worker,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/11_maven_cinderholt_specialist_from_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.12,"Sable Whispercoil, Warden of Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Herald,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/12_sable_whispercoil_warden_of_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.13,"Makoa Spirebound, Sentinel from Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Smith,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/13_makoa_spirebound_sentinel_from_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.14,"Edda Stormhush, Ranger under Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Herald,worker,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/14_edda_stormhush_ranger_under_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.15,"Korra Skyharrow, Archivist near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Cartographer,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/15_korra_skyharrow_archivist_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.16,"Juno Brightlock, Keeper near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Broker,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/16_juno_brightlock_keeper_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.17,"Bryn Runeclasp, Warden near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Mechanist,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/17_bryn_runeclasp_warden_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.18,"Isolde Skyharrow, Captain of Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Scout,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/18_isolde_skyharrow_captain_of_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.19,"Zerin Whispercoil, Specialist near Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Custodian,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/19_zerin_whispercoil_specialist_near_heat.glb
06_geothermal_abyss.01_the_molten_forge.07.20,"Brant Riftwalker, Fixer from Heat",06 Geothermal Abyss,01 The Molten Forge,Heat Sink Towers,Operator,tamer,sub_locations/06_geothermal_abyss/01_the_molten_forge/07_heat_sink_towers/20_brant_riftwalker_fixer_from_heat.glb
06_geothermal_abyss.01_the_molten_forge.08.01,"Bex Cinderholt, Diver from Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Marshal,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/01_bex_cinderholt_diver_from_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.02,"Bryn Voidrill, Watcher near Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Fixer,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/02_bryn_voidrill_watcher_near_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.03,"Selka Starfall, Navigator near Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Ranger,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/03_selka_starfall_navigator_near_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.04,"Vexa Whispercoil, Responder of Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Watcher,sentinel,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/04_vexa_whispercoil_responder_of_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.05,"Ossa Stormhush, Oracle of Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Operator,mystic,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/05_ossa_stormhush_oracle_of_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.06,"Edda Latchward, Captain at Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Diver,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/06_edda_latchward_captain_at_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.07,"Ossa Emberkin, Captain near Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Captain,tamer,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/07_ossa_emberkin_captain_near_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.08,"Thorne Wayfare, Guide of Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Archivist,medic,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/08_thorne_wayfare_guide_of_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.09,"Nyra Tideforged, Tactician at Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Mechanist,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/09_nyra_tideforged_tactician_at_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.10,"Cassian Cragwarden, Scout near Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Mechanist,tamer,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/10_cassian_cragwarden_scout_near_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.11,"Selka Brightlock, Cartographer of Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Specialist,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/11_selka_brightlock_cartographer_of_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.12,"Noor Chromabell, Engineer of Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Scout,sentinel,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/12_noor_chromabell_engineer_of_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.13,"Auren Ashvein, Ranger under Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Tamer,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/13_auren_ashvein_ranger_under_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.14,"Kael Nullborne, Cartographer at Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Cartographer,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/14_kael_nullborne_cartographer_at_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.15,"Thorne Holloway, Watcher under Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Courier,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/15_thorne_holloway_watcher_under_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.16,"Ilyra Gearmantle, Cartographer at Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Warden,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/16_ilyra_gearmantle_cartographer_at_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.17,"Yara Emberkin, Pilgrim near Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Operator,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/17_yara_emberkin_pilgrim_near_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.18,"Luma Trenchmark, Fixer near Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Oracle,mystic,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/18_luma_trenchmark_fixer_near_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.19,"Noor Stormhush, Ranger from Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Watcher,sentinel,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/19_noor_stormhush_ranger_from_ore.glb
06_geothermal_abyss.01_the_molten_forge.08.20,"Draven Nullborne, Marshal of Ore",06 Geothermal Abyss,01 The Molten Forge,Ore Switchyard,Responder,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/08_ore_switchyard/20_draven_nullborne_marshal_of_ore.glb
06_geothermal_abyss.01_the_molten_forge.09.01,"Ren Tideforged, Ranger near Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Watcher,worker,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/01_ren_tideforged_ranger_near_core.glb
06_geothermal_abyss.01_the_molten_forge.09.02,"Soren Brightlock, Scout at Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Specialist,worker,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/02_soren_brightlock_scout_at_core.glb
06_geothermal_abyss.01_the_molten_forge.09.03,"Makoa Starfall, Specialist of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Tamer,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/03_makoa_starfall_specialist_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.04,"Nix Gantryn, Cartographer near Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Diver,archivist,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/04_nix_gantryn_cartographer_near_core.glb
06_geothermal_abyss.01_the_molten_forge.09.05,"Kael Whispercoil, Runner of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Engineer,tamer,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/05_kael_whispercoil_runner_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.06,"Ossa Emberkin, Responder at Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Ranger,pilot,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/06_ossa_emberkin_responder_at_core.glb
06_geothermal_abyss.01_the_molten_forge.09.07,"Sable Chromabell, Tactician under Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Specialist,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/07_sable_chromabell_tactician_under_core.glb
06_geothermal_abyss.01_the_molten_forge.09.08,"Luma Emberkin, Guide of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Broker,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/08_luma_emberkin_guide_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.09,"Cassian Riftwalker, Captain at Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Engineer,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/09_cassian_riftwalker_captain_at_core.glb
06_geothermal_abyss.01_the_molten_forge.09.10,"Vexa Nullborne, Mechanist of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Tamer,warden,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/10_vexa_nullborne_mechanist_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.11,"Ossa Voxmere, Marshal of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Responder,scout,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/11_ossa_voxmere_marshal_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.12,"Tovin Frostrelay, Navigator at Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Tactician,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/12_tovin_frostrelay_navigator_at_core.glb
06_geothermal_abyss.01_the_molten_forge.09.13,"Soren Frostrelay, Navigator near Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Ranger,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/13_soren_frostrelay_navigator_near_core.glb
06_geothermal_abyss.01_the_molten_forge.09.14,"Cassian Emberkin, Custodian near Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Guide,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/14_cassian_emberkin_custodian_near_core.glb
06_geothermal_abyss.01_the_molten_forge.09.15,"Maelis Deepwell, Archivist under Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Pilgrim,navigator,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/15_maelis_deepwell_archivist_under_core.glb
06_geothermal_abyss.01_the_molten_forge.09.16,"Draven Riftwalker, Custodian from Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Scout,sentinel,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/16_draven_riftwalker_custodian_from_core.glb
06_geothermal_abyss.01_the_molten_forge.09.17,"Noor Starfall, Ranger of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Custodian,worker,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/17_noor_starfall_ranger_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.18,"Bryn Skyharrow, Tactician of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Herald,merchant,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/18_bryn_skyharrow_tactician_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.19,"Edda Tideforged, Scout of Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Keeper,engineer,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/19_edda_tideforged_scout_of_core.glb
06_geothermal_abyss.01_the_molten_forge.09.20,"Bex Voidrill, Herald under Core",06 Geothermal Abyss,01 The Molten Forge,Core Anvil,Tactician,pilot,sub_locations/06_geothermal_abyss/01_the_molten_forge/09_core_anvil/20_bex_voidrill_herald_under_core.glb
06_geothermal_abyss.02_the_abyssal_trench.01.01,"Lio Emberkin, Cartographer of Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Tactician,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/01_lio_emberkin_cartographer_of_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.02,"Rook Voxmere, Sentinel under Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Pilgrim,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/02_rook_voxmere_sentinel_under_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.03,"Ossa Gantryn, Keeper at Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Diver,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/03_ossa_gantryn_keeper_at_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.04,"Isolde Glassroot, Fixer under Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Smith,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/04_isolde_glassroot_fixer_under_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.05,"Quill Chromabell, Tamer at Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Oracle,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/05_quill_chromabell_tamer_at_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.06,"Orin Echohand, Watcher under Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Engineer,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/06_orin_echohand_watcher_under_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.07,"Dax Tideforged, Marshal from Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Runner,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/07_dax_tideforged_marshal_from_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.08,"Lio Voxmere, Mechanist near Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Specialist,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/08_lio_voxmere_mechanist_near_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.09,"Ren Latchward, Keeper at Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Pilgrim,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/09_ren_latchward_keeper_at_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.10,"Isolde Dubwater, Herald of Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Smith,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/10_isolde_dubwater_herald_of_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.11,"Auren Nullborne, Courier under Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Guide,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/11_auren_nullborne_courier_under_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.12,"Tamsin Gravesong, Watcher from Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Diver,warden,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/12_tamsin_gravesong_watcher_from_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.13,"Vexa Gearmantle, Cartographer under Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Cartographer,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/13_vexa_gearmantle_cartographer_under_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.14,"Calder Riftwalker, Engineer from Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Fixer,engineer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/14_calder_riftwalker_engineer_from_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.15,"Nyra Holloway, Mechanist from Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Navigator,mystic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/15_nyra_holloway_mechanist_from_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.16,"Kael Deepwell, Watcher at Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Courier,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/16_kael_deepwell_watcher_at_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.17,"Makoa Emberkin, Specialist near Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Herald,navigator,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/17_makoa_emberkin_specialist_near_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.18,"Auren Whispercoil, Specialist from Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Tactician,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/18_auren_whispercoil_specialist_from_surface.glb
